Plant,Customer ,Primary Market Code,Material Type ,Available Tons
Plant_4,Customer_87,Primary_Market_Code_17,Material_Type_12,72.208928
Plant_4,Customer_213,Primary_Market_Code_17,Material_Type_12,5.538753
Plant_4,Customer_519,Primary_Market_Code_17,Material_Type_12,32.5760732
Plant_4,Customer_117,Primary_Market_Code_17,Material_Type_12,906.7005
Plant_4,Customer_599,Primary_Market_Code_17,Material_Type_12,42.06
Plant_4,Customer_112,Primary_Market_Code_17,Material_Type_12,232.663
Plant_4,Customer_282,Primary_Market_Code_6,Material_Type_1,13.738
Plant_4,Customer_193,Primary_Market_Code_1,Material_Type_1,5.39
Plant_4,Customer_105,Primary_Market_Code_1,Material_Type_2,104.765
Plant_4,Customer_598,Primary_Market_Code_2,Material_Type_2,20.22
Plant_4,Customer_21,Primary_Market_Code_3,Material_Type_2,13.285
Plant_4,Customer_198,Primary_Market_Code_10,Material_Type_2,20.74
Plant_8,Customer_168,Primary_Market_Code_10,Material_Type_6,37.074
Plant_8,Customer_453,Primary_Market_Code_1,Material_Type_6,5.058
Plant_8,Customer_168,Primary_Market_Code_10,Material_Type_9,224.524
Plant_8,Customer_113,Primary_Market_Code_2,Material_Type_9,0
Plant_8,Customer_799,Primary_Market_Code_15,Material_Type_9,1.246
Plant_8,Customer_636,Primary_Market_Code_2,Material_Type_9,1.533
Plant_8,Customer_362,Primary_Market_Code_20,Material_Type_9,3.522
Plant_8,Customer_749,Primary_Market_Code_20,Material_Type_9,3.927
Plant_8,Customer_94,Primary_Market_Code_17,Material_Type_12,1324.83
Plant_8,Customer_450,Primary_Market_Code_17,Material_Type_12,60.1987316
Plant_8,Customer_445,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_901,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_87,Primary_Market_Code_17,Material_Type_12,0.1272058
Plant_8,Customer_1212,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_1191,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_15,Customer_445,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_1209,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_317,Primary_Market_Code_17,Material_Type_12,0.525294
Plant_15,Customer_449,Primary_Market_Code_17,Material_Type_12,0.350196
Plant_15,Customer_1160,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_1164,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_1198,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_1179,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_371,Primary_Market_Code_17,Material_Type_12,0.525294
Plant_3,Customer_115,Primary_Market_Code_6,Material_Type_8,0
Plant_3,Customer_3,Primary_Market_Code_2,Material_Type_6,334.46
Plant_3,Customer_370,Primary_Market_Code_7,Material_Type_6,23.55
Plant_3,Customer_272,Primary_Market_Code_6,Material_Type_6,50.475
Plant_3,Customer_394,Primary_Market_Code_2,Material_Type_6,0
Plant_3,Customer_191,Primary_Market_Code_20,Material_Type_6,0
Plant_3,Customer_595,Primary_Market_Code_6,Material_Type_6,9.86
Plant_3,Customer_217,Primary_Market_Code_2,Material_Type_5,120.4975
Plant_3,Customer_130,Primary_Market_Code_2,Material_Type_5,109.2475
Plant_3,Customer_219,Primary_Market_Code_2,Material_Type_5,386.735
Plant_3,Customer_173,Primary_Market_Code_6,Material_Type_5,59.56
Plant_3,Customer_205,Primary_Market_Code_1,Material_Type_5,0
Plant_3,Customer_157,Primary_Market_Code_2,Material_Type_5,77.835
Plant_3,Customer_37,Primary_Market_Code_6,Material_Type_5,0
Plant_3,Customer_343,Primary_Market_Code_2,Material_Type_5,44.4275
Plant_3,Customer_202,Primary_Market_Code_6,Material_Type_5,0
Plant_3,Customer_3,Primary_Market_Code_2,Material_Type_5,4.495
Plant_3,Customer_617,Primary_Market_Code_2,Material_Type_5,0
Plant_3,Customer_896,Primary_Market_Code_10,Material_Type_5,7.8875
Plant_3,Customer_328,Primary_Market_Code_2,Material_Type_5,9.1875
Plant_3,Customer_134,Primary_Market_Code_11,Material_Type_5,0
Plant_3,Customer_499,Primary_Market_Code_3,Material_Type_5,44.6825
Plant_3,Customer_484,Primary_Market_Code_2,Material_Type_5,27.605
Plant_3,Customer_183,Primary_Market_Code_17,Material_Type_5,0
Plant_3,Customer_168,Primary_Market_Code_10,Material_Type_5,7.2125
Plant_3,Customer_217,Primary_Market_Code_3,Material_Type_5,3.4675
Plant_3,Customer_733,Primary_Market_Code_2,Material_Type_5,0
Plant_3,Customer_459,Primary_Market_Code_2,Material_Type_5,7.59
Plant_3,Customer_217,Primary_Market_Code_6,Material_Type_5,9.79
Plant_3,Customer_277,Primary_Market_Code_7,Material_Type_10,0
Plant_3,Customer_130,Primary_Market_Code_2,Material_Type_10,18.515
Plant_3,Customer_35,Primary_Market_Code_2,Material_Type_10,6.43
Plant_3,Customer_70,Primary_Market_Code_10,Material_Type_9,19.935
Plant_3,Customer_24,Primary_Market_Code_17,Material_Type_12,2146.318766
Plant_3,Customer_134,Primary_Market_Code_17,Material_Type_12,306.5658514
Plant_3,Customer_308,Primary_Market_Code_17,Material_Type_12,16.684343
Plant_3,Customer_992,Primary_Market_Code_2,Material_Type_12,4.06
Plant_3,Customer_67,Primary_Market_Code_17,Material_Type_12,571.2382472
Plant_3,Customer_115,Primary_Market_Code_17,Material_Type_12,827.4529196
Plant_3,Customer_11,Primary_Market_Code_17,Material_Type_12,2.505
Plant_3,Customer_807,Primary_Market_Code_17,Material_Type_12,13.107
Plant_3,Customer_272,Primary_Market_Code_17,Material_Type_12,113.9317718
Plant_3,Customer_473,Primary_Market_Code_17,Material_Type_12,26.57819625
Plant_3,Customer_322,Primary_Market_Code_17,Material_Type_12,14.71247575
Plant_3,Customer_213,Primary_Market_Code_17,Material_Type_12,58.93943125
Plant_3,Customer_642,Primary_Market_Code_17,Material_Type_12,1.72881105
Plant_3,Customer_199,Primary_Market_Code_17,Material_Type_12,122.595
Plant_3,Customer_164,Primary_Market_Code_17,Material_Type_12,60.18
Plant_3,Customer_472,Primary_Market_Code_17,Material_Type_12,33.557013
Plant_3,Customer_499,Primary_Market_Code_17,Material_Type_12,30.39677395
Plant_3,Customer_290,Primary_Market_Code_17,Material_Type_12,92.995
Plant_3,Customer_173,Primary_Market_Code_6,Material_Type_7,22.817
Plant_3,Customer_26,Primary_Market_Code_2,Material_Type_7,16.451
Plant_3,Customer_15,Primary_Market_Code_12,Material_Type_11,1.9226075
Plant_3,Customer_485,Primary_Market_Code_17,Material_Type_11,1.32881
Plant_3,Customer_26,Primary_Market_Code_2,Material_Type_2,92.55
Plant_3,Customer_324,Primary_Market_Code_10,Material_Type_2,0
Plant_3,Customer_353,Primary_Market_Code_2,Material_Type_2,15.93
Plant_3,Customer_617,Primary_Market_Code_2,Material_Type_2,2.6125
Plant_7,Customer_881,Primary_Market_Code_11,Material_Type_10,0
Plant_7,Customer_1169,Primary_Market_Code_15,Material_Type_10,0
Plant_7,Customer_191,Primary_Market_Code_6,Material_Type_10,36.8025
Plant_7,Customer_35,Primary_Market_Code_2,Material_Type_10,92.46
Plant_7,Customer_515,Primary_Market_Code_21,Material_Type_10,0
Plant_7,Customer_1045,Primary_Market_Code_17,Material_Type_12,2118.851704
Plant_7,Customer_92,Primary_Market_Code_17,Material_Type_12,172.922
Plant_7,Customer_65,Primary_Market_Code_17,Material_Type_12,737.849466
Plant_7,Customer_492,Primary_Market_Code_17,Material_Type_12,1830.8635
Plant_7,Customer_15,Primary_Market_Code_17,Material_Type_12,61.16231205
Plant_7,Customer_152,Primary_Market_Code_17,Material_Type_12,1354.691957
Plant_7,Customer_24,Primary_Market_Code_17,Material_Type_12,1440.5215
Plant_7,Customer_70,Primary_Market_Code_17,Material_Type_12,541.575
Plant_7,Customer_200,Primary_Market_Code_17,Material_Type_12,630.9185
Plant_7,Customer_225,Primary_Market_Code_17,Material_Type_12,23.185
Plant_7,Customer_202,Primary_Market_Code_17,Material_Type_12,48.88491875
Plant_7,Customer_298,Primary_Market_Code_17,Material_Type_12,43.469
Plant_7,Customer_216,Primary_Market_Code_17,Material_Type_12,49.345
Plant_7,Customer_149,Primary_Market_Code_17,Material_Type_12,72.285
Plant_7,Customer_786,Primary_Market_Code_17,Material_Type_12,3.026875
Plant_7,Customer_144,Primary_Market_Code_6,Material_Type_7,53.545
Plant_7,Customer_29,Primary_Market_Code_10,Material_Type_7,171.1475
Plant_7,Customer_152,Primary_Market_Code_6,Material_Type_7,25.5225
Plant_7,Customer_241,Primary_Market_Code_1,Material_Type_7,22.03
Plant_7,Customer_315,Primary_Market_Code_5,Material_Type_7,0
Plant_7,Customer_97,Primary_Market_Code_6,Material_Type_7,61.20073755
Plant_7,Customer_514,Primary_Market_Code_6,Material_Type_7,31.595
Plant_7,Customer_765,Primary_Market_Code_2,Material_Type_7,0
Plant_7,Customer_124,Primary_Market_Code_6,Material_Type_7,1.715
Plant_7,Customer_486,Primary_Market_Code_6,Material_Type_7,32.1675
Plant_7,Customer_79,Primary_Market_Code_8,Material_Type_1,305.37
Plant_7,Customer_24,Primary_Market_Code_2,Material_Type_1,215.3325
Plant_7,Customer_37,Primary_Market_Code_3,Material_Type_1,0
Plant_7,Customer_137,Primary_Market_Code_1,Material_Type_2,10.11
Plant_7,Customer_35,Primary_Market_Code_2,Material_Type_2,63.735
Plant_7,Customer_1,Primary_Market_Code_1,Material_Type_2,364.13
Plant_7,Customer_33,Primary_Market_Code_2,Material_Type_2,28.015
Plant_7,Customer_274,Primary_Market_Code_6,Material_Type_2,21.08
Plant_7,Customer_236,Primary_Market_Code_2,Material_Type_2,24.3725
Plant_7,Customer_284,Primary_Market_Code_2,Material_Type_2,65.5625
Plant_7,Customer_246,Primary_Market_Code_2,Material_Type_2,9.365
Plant_2,Customer_86,Primary_Market_Code_1,Material_Type_3,3.44
Plant_2,Customer_91,Primary_Market_Code_7,Material_Type_8,5.186
Plant_2,Customer_85,Primary_Market_Code_17,Material_Type_12,1578.058
Plant_2,Customer_67,Primary_Market_Code_17,Material_Type_12,159.9485
Plant_2,Customer_194,Primary_Market_Code_17,Material_Type_12,215.7075
Plant_2,Customer_77,Primary_Market_Code_17,Material_Type_12,52.14691895
Plant_2,Customer_5,Primary_Market_Code_17,Material_Type_12,945.81
Plant_2,Customer_77,Primary_Market_Code_12,Material_Type_11,10.250615
Plant_2,Customer_6,Primary_Market_Code_1,Material_Type_1,391.6825
Plant_2,Customer_24,Primary_Market_Code_2,Material_Type_2,446.67
Plant_2,Customer_21,Primary_Market_Code_3,Material_Type_2,64.3625
Plant_1,Customer_13,Primary_Market_Code_6,Material_Type_4,243.345
Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_10,42.4075
Plant_1,Customer_3,Primary_Market_Code_17,Material_Type_12,19239.5349
Plant_1,Customer_5,Primary_Market_Code_17,Material_Type_12,2960.24003
Plant_1,Customer_1,Primary_Market_Code_26,Material_Type_12,35.96
Plant_1,Customer_25,Primary_Market_Code_17,Material_Type_12,1502.278
Plant_1,Customer_435,Primary_Market_Code_17,Material_Type_12,2.3995204
Plant_1,Customer_47,Primary_Market_Code_17,Material_Type_12,469.46
Plant_1,Customer_116,Primary_Market_Code_17,Material_Type_12,831.0435
Plant_1,Customer_179,Primary_Market_Code_17,Material_Type_12,286.0369983
Plant_1,Customer_20,Primary_Market_Code_17,Material_Type_12,2264.0685
Plant_1,Customer_41,Primary_Market_Code_17,Material_Type_12,3970.485081
Plant_1,Customer_110,Primary_Market_Code_17,Material_Type_12,4192.041
Plant_1,Customer_139,Primary_Market_Code_17,Material_Type_12,44.2200786
Plant_1,Customer_993,Primary_Market_Code_17,Material_Type_12,43.625
Plant_1,Customer_18,Primary_Market_Code_17,Material_Type_12,861.9595
Plant_1,Customer_90,Primary_Market_Code_17,Material_Type_12,1155.439
Plant_1,Customer_374,Primary_Market_Code_17,Material_Type_12,0.521664
Plant_1,Customer_691,Primary_Market_Code_17,Material_Type_12,1.564992
Plant_1,Customer_98,Primary_Market_Code_17,Material_Type_12,2.09209
Plant_1,Customer_411,Primary_Market_Code_17,Material_Type_12,1.046045
Plant_1,Customer_86,Primary_Market_Code_17,Material_Type_12,53.0645
Plant_1,Customer_274,Primary_Market_Code_17,Material_Type_12,19.094598
Plant_1,Customer_1157,Primary_Market_Code_17,Material_Type_12,8.9369625
Plant_1,Customer_342,Primary_Market_Code_17,Material_Type_12,44.02
Plant_1,Customer_116,Primary_Market_Code_1,Material_Type_7,313.1755
Plant_1,Customer_1,Primary_Market_Code_1,Material_Type_7,21.38
Plant_1,Customer_294,Primary_Market_Code_14,Material_Type_7,21.69
Plant_1,Customer_767,Primary_Market_Code_17,Material_Type_11,7.0162145
Plant_1,Customer_317,Primary_Market_Code_12,Material_Type_11,0.4952622
Plant_1,Customer_376,Primary_Market_Code_12,Material_Type_11,4.675
Plant_1,Customer_74,Primary_Market_Code_7,Material_Type_1,22.09
Plant_1,Customer_993,Primary_Market_Code_4,Material_Type_1,0
Plant_1,Customer_86,Primary_Market_Code_6,Material_Type_1,64.66293
Plant_1,Customer_45,Primary_Market_Code_6,Material_Type_1,716.09
Plant_1,Customer_8,Primary_Market_Code_1,Material_Type_1,1388.158152
Plant_1,Customer_90,Primary_Market_Code_7,Material_Type_1,137.1
Plant_1,Customer_198,Primary_Market_Code_20,Material_Type_1,0
Plant_1,Customer_107,Primary_Market_Code_6,Material_Type_1,0
Plant_1,Customer_789,Primary_Market_Code_2,Material_Type_1,3.75
Plant_5,Customer_126,Primary_Market_Code_17,Material_Type_12,92.912
Plant_5,Customer_21,Primary_Market_Code_17,Material_Type_12,993.907
Plant_5,Customer_470,Primary_Market_Code_17,Material_Type_12,0.20583855
Plant_5,Customer_322,Primary_Market_Code_17,Material_Type_12,1.5121734
Plant_5,Customer_1165,Primary_Market_Code_12,Material_Type_11,0
Plant_5,Customer_96,Primary_Market_Code_3,Material_Type_2,3.2725
Plant_6,Customer_56,Primary_Market_Code_2,Material_Type_6,324.845
Plant_6,Customer_48,Primary_Market_Code_9,Material_Type_6,0
Plant_6,Customer_276,Primary_Market_Code_20,Material_Type_6,90.385
Plant_6,Customer_328,Primary_Market_Code_2,Material_Type_6,75.5845
Plant_6,Customer_168,Primary_Market_Code_10,Material_Type_6,41.75
Plant_6,Customer_509,Primary_Market_Code_7,Material_Type_6,8.34
Plant_6,Customer_321,Primary_Market_Code_11,Material_Type_6,0
Plant_6,Customer_454,Primary_Market_Code_19,Material_Type_6,5.17
Plant_6,Customer_249,Primary_Market_Code_2,Material_Type_5,41.902
Plant_6,Customer_388,Primary_Market_Code_3,Material_Type_5,0
Plant_6,Customer_279,Primary_Market_Code_7,Material_Type_5,0
Plant_6,Customer_111,Primary_Market_Code_26,Material_Type_12,32.65012605
Plant_6,Customer_111,Primary_Market_Code_17,Material_Type_12,266.938639
Plant_6,Customer_249,Primary_Market_Code_17,Material_Type_12,202.1673688
Plant_6,Customer_281,Primary_Market_Code_17,Material_Type_12,88.0045
Plant_6,Customer_404,Primary_Market_Code_17,Material_Type_12,17.27619725
Plant_6,Customer_328,Primary_Market_Code_17,Material_Type_12,88.27256085
Plant_6,Customer_91,Primary_Market_Code_17,Material_Type_12,244.2626816
Plant_6,Customer_490,Primary_Market_Code_17,Material_Type_12,74.4895
Plant_6,Customer_745,Primary_Market_Code_17,Material_Type_12,20.969
Plant_6,Customer_129,Primary_Market_Code_17,Material_Type_12,157.83
Plant_6,Customer_168,Primary_Market_Code_17,Material_Type_12,104.98
Plant_6,Customer_3,Primary_Market_Code_2,Material_Type_1,0
Plant_10,Customer_89,Primary_Market_Code_2,Material_Type_6,4.96
Plant_4,Customer_599,Primary_Market_Code_1,Material_Type_12,0
Plant_4,Customer_73,Primary_Market_Code_17,Material_Type_12,423.4795
Plant_4,Customer_585,Primary_Market_Code_17,Material_Type_12,201.5225
Plant_4,Customer_400,Primary_Market_Code_17,Material_Type_12,201.605
Plant_4,Customer_830,Primary_Market_Code_17,Material_Type_12,21.375
Plant_4,Customer_391,Primary_Market_Code_17,Material_Type_12,126.75
Plant_4,Customer_213,Primary_Market_Code_17,Material_Type_11,0.66636
Plant_4,Customer_73,Primary_Market_Code_7,Material_Type_1,211.765
Plant_4,Customer_68,Primary_Market_Code_8,Material_Type_1,0
Plant_4,Customer_112,Primary_Market_Code_1,Material_Type_1,0
Plant_4,Customer_599,Primary_Market_Code_1,Material_Type_2,0
Plant_4,Customer_117,Primary_Market_Code_1,Material_Type_2,9.0125
Plant_4,Customer_204,Primary_Market_Code_11,Material_Type_2,4.52
Plant_9,Customer_398,Primary_Market_Code_17,Material_Type_12,113.197
Plant_8,Customer_332,Primary_Market_Code_2,Material_Type_6,27.338
Plant_8,Customer_94,Primary_Market_Code_2,Material_Type_9,16.584
Plant_8,Customer_301,Primary_Market_Code_2,Material_Type_9,81.767
Plant_8,Customer_421,Primary_Market_Code_7,Material_Type_9,9.985
Plant_8,Customer_97,Primary_Market_Code_7,Material_Type_9,0
Plant_8,Customer_42,Primary_Market_Code_17,Material_Type_12,1365.985812
Plant_8,Customer_799,Primary_Market_Code_17,Material_Type_12,5.9299474
Plant_8,Customer_168,Primary_Market_Code_17,Material_Type_12,90.8357248
Plant_8,Customer_310,Primary_Market_Code_17,Material_Type_12,181.093
Plant_8,Customer_997,Primary_Market_Code_17,Material_Type_12,4.8793857
Plant_8,Customer_42,Primary_Market_Code_26,Material_Type_12,161.0861143
Plant_8,Customer_395,Primary_Market_Code_17,Material_Type_12,4.908897
Plant_8,Customer_1196,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_180,Primary_Market_Code_17,Material_Type_12,0.1908087
Plant_8,Customer_1180,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_403,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_1162,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_1163,Primary_Market_Code_17,Material_Type_12,0.1908087
Plant_8,Customer_1198,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_3,Primary_Market_Code_17,Material_Type_12,0.1272058
Plant_8,Customer_1189,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_1202,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_1190,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_15,Customer_1045,Primary_Market_Code_17,Material_Type_12,692.5415
Plant_15,Customer_901,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_1158,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_1204,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_254,Primary_Market_Code_17,Material_Type_12,0.525294
Plant_15,Customer_277,Primary_Market_Code_17,Material_Type_12,0.525294
Plant_15,Customer_201,Primary_Market_Code_17,Material_Type_12,0.350196
Plant_15,Customer_996,Primary_Market_Code_17,Material_Type_12,0.525294
Plant_15,Customer_1173,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_1206,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_1163,Primary_Market_Code_17,Material_Type_12,0.525294
Plant_15,Customer_650,Primary_Market_Code_17,Material_Type_12,0.525294
Plant_15,Customer_1189,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_860,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_3,Customer_44,Primary_Market_Code_2,Material_Type_6,7.695
Plant_3,Customer_321,Primary_Market_Code_6,Material_Type_6,15.535
Plant_3,Customer_202,Primary_Market_Code_6,Material_Type_6,98.7704265
Plant_3,Customer_761,Primary_Market_Code_2,Material_Type_6,0
Plant_3,Customer_430,Primary_Market_Code_2,Material_Type_5,88.2025
Plant_3,Customer_44,Primary_Market_Code_2,Material_Type_5,0
Plant_3,Customer_44,Primary_Market_Code_14,Material_Type_5,70.07
Plant_3,Customer_636,Primary_Market_Code_2,Material_Type_5,38.6175
Plant_3,Customer_893,Primary_Market_Code_24,Material_Type_5,0
Plant_3,Customer_454,Primary_Market_Code_19,Material_Type_5,10.875
Plant_3,Customer_475,Primary_Market_Code_24,Material_Type_5,0
Plant_3,Customer_37,Primary_Market_Code_3,Material_Type_5,5.455
Plant_3,Customer_306,Primary_Market_Code_2,Material_Type_5,1.4925
Plant_3,Customer_778,Primary_Market_Code_2,Material_Type_5,6.2725
Plant_3,Customer_37,Primary_Market_Code_10,Material_Type_5,8.05
Plant_3,Customer_473,Primary_Market_Code_2,Material_Type_10,8.385
Plant_3,Customer_94,Primary_Market_Code_2,Material_Type_10,2.9875
Plant_3,Customer_382,Primary_Market_Code_26,Material_Type_12,0
Plant_3,Customer_35,Primary_Market_Code_17,Material_Type_12,164.5380648
Plant_3,Customer_1173,Primary_Market_Code_17,Material_Type_12,2.505
Plant_3,Customer_191,Primary_Market_Code_17,Material_Type_12,17.979511
Plant_3,Customer_565,Primary_Market_Code_17,Material_Type_12,45.1776846
Plant_3,Customer_435,Primary_Market_Code_17,Material_Type_12,4.68531175
Plant_3,Customer_430,Primary_Market_Code_17,Material_Type_12,41.6547852
Plant_3,Customer_3,Primary_Market_Code_17,Material_Type_12,222.96149
Plant_3,Customer_343,Primary_Market_Code_17,Material_Type_12,8.41572
Plant_3,Customer_633,Primary_Market_Code_17,Material_Type_12,1.67418
Plant_3,Customer_595,Primary_Market_Code_17,Material_Type_12,5.740596
Plant_3,Customer_97,Primary_Market_Code_17,Material_Type_12,31.246
Plant_3,Customer_739,Primary_Market_Code_16,Material_Type_7,3.23
Plant_3,Customer_322,Primary_Market_Code_12,Material_Type_11,3.804205
Plant_3,Customer_115,Primary_Market_Code_6,Material_Type_2,20.3225
Plant_3,Customer_472,Primary_Market_Code_11,Material_Type_2,0
Plant_7,Customer_240,Primary_Market_Code_5,Material_Type_8,3.001
Plant_7,Customer_29,Primary_Market_Code_6,Material_Type_8,7.59675
Plant_7,Customer_75,Primary_Market_Code_13,Material_Type_10,209.5874015
Plant_7,Customer_430,Primary_Market_Code_2,Material_Type_10,23.8
Plant_7,Customer_326,Primary_Market_Code_3,Material_Type_10,0
Plant_7,Customer_37,Primary_Market_Code_17,Material_Type_12,2660.984723
Plant_7,Customer_51,Primary_Market_Code_17,Material_Type_12,519.020478
Plant_7,Customer_522,Primary_Market_Code_17,Material_Type_12,197.6894196
Plant_7,Customer_475,Primary_Market_Code_17,Material_Type_12,214.0665
Plant_7,Customer_275,Primary_Market_Code_17,Material_Type_12,60.3655166
Plant_7,Customer_191,Primary_Market_Code_17,Material_Type_12,806.131382
Plant_7,Customer_326,Primary_Market_Code_17,Material_Type_12,75.2415
Plant_7,Customer_86,Primary_Market_Code_17,Material_Type_12,23.08
Plant_7,Customer_353,Primary_Market_Code_17,Material_Type_12,154.9025
Plant_7,Customer_170,Primary_Market_Code_17,Material_Type_12,28.9325
Plant_7,Customer_180,Primary_Market_Code_17,Material_Type_12,3.5860625
Plant_7,Customer_43,Primary_Market_Code_17,Material_Type_12,1.50575
Plant_7,Customer_98,Primary_Market_Code_17,Material_Type_12,1.5255625
Plant_7,Customer_485,Primary_Market_Code_17,Material_Type_12,1.1293125
Plant_7,Customer_271,Primary_Market_Code_17,Material_Type_12,128.2151345
Plant_7,Customer_1004,Primary_Market_Code_17,Material_Type_12,46.06582095
Plant_7,Customer_695,Primary_Market_Code_17,Material_Type_12,0.91125
Plant_7,Customer_765,Primary_Market_Code_17,Material_Type_12,19.335
Plant_7,Customer_442,Primary_Market_Code_6,Material_Type_7,45.0325
Plant_7,Customer_174,Primary_Market_Code_6,Material_Type_7,18.9425
Plant_7,Customer_37,Primary_Market_Code_6,Material_Type_7,49.9715
Plant_7,Customer_79,Primary_Market_Code_8,Material_Type_7,0
Plant_7,Customer_246,Primary_Market_Code_6,Material_Type_7,22.575
Plant_7,Customer_180,Primary_Market_Code_12,Material_Type_11,10.6442263
Plant_7,Customer_435,Primary_Market_Code_17,Material_Type_11,4.203163
Plant_7,Customer_51,Primary_Market_Code_6,Material_Type_1,169.8125
Plant_7,Customer_170,Primary_Market_Code_2,Material_Type_2,26.435
Plant_7,Customer_289,Primary_Market_Code_6,Material_Type_2,93.0825
Plant_7,Customer_353,Primary_Market_Code_6,Material_Type_2,53.7165
Plant_7,Customer_70,Primary_Market_Code_10,Material_Type_2,21.0525
Plant_7,Customer_92,Primary_Market_Code_2,Material_Type_2,21.11
Plant_7,Customer_37,Primary_Market_Code_2,Material_Type_2,0
Plant_7,Customer_246,Primary_Market_Code_6,Material_Type_2,35.075
Plant_7,Customer_181,Primary_Market_Code_1,Material_Type_2,18.5525
Plant_2,Customer_85,Primary_Market_Code_3,Material_Type_8,145.8515
Plant_2,Customer_202,Primary_Market_Code_6,Material_Type_8,5.4945494
Plant_2,Customer_155,Primary_Market_Code_2,Material_Type_8,2.275
Plant_2,Customer_567,Primary_Market_Code_2,Material_Type_10,3.8225
Plant_2,Customer_147,Primary_Market_Code_2,Material_Type_10,21.1275
Plant_2,Customer_26,Primary_Market_Code_17,Material_Type_12,4077.330697
Plant_2,Customer_155,Primary_Market_Code_17,Material_Type_12,199.766
Plant_2,Customer_66,Primary_Market_Code_17,Material_Type_12,992.2600638
Plant_2,Customer_40,Primary_Market_Code_17,Material_Type_12,1011.0515
Plant_2,Customer_3,Primary_Market_Code_17,Material_Type_12,1256.239
Plant_2,Customer_130,Primary_Market_Code_17,Material_Type_12,965.212
Plant_2,Customer_288,Primary_Market_Code_17,Material_Type_12,89.6675
Plant_2,Customer_226,Primary_Market_Code_17,Material_Type_12,500.1337586
Plant_2,Customer_247,Primary_Market_Code_17,Material_Type_12,196.415
Plant_2,Customer_180,Primary_Market_Code_17,Material_Type_12,5.59294295
Plant_2,Customer_92,Primary_Market_Code_17,Material_Type_12,53.9395
Plant_2,Customer_57,Primary_Market_Code_17,Material_Type_12,1023.36
Plant_2,Customer_95,Primary_Market_Code_17,Material_Type_12,274.275
Plant_2,Customer_103,Primary_Market_Code_6,Material_Type_7,41.19
Plant_2,Customer_15,Primary_Market_Code_12,Material_Type_11,19.007805
Plant_2,Customer_5,Primary_Market_Code_4,Material_Type_1,0
Plant_2,Customer_31,Primary_Market_Code_2,Material_Type_2,53.47
Plant_2,Customer_2,Primary_Market_Code_2,Material_Type_2,88.0182755
Plant_2,Customer_229,Primary_Market_Code_2,Material_Type_2,0
Plant_2,Customer_3,Primary_Market_Code_2,Material_Type_2,69.34
Plant_2,Customer_92,Primary_Market_Code_2,Material_Type_2,4.855
Plant_2,Customer_516,Primary_Market_Code_2,Material_Type_2,15.4625
Plant_2,Customer_366,Primary_Market_Code_7,Material_Type_2,29.63
Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,548.5002204
Plant_1,Customer_557,Primary_Market_Code_17,Material_Type_12,15.1945451
Plant_1,Customer_317,Primary_Market_Code_17,Material_Type_12,0.2232112
Plant_1,Customer_470,Primary_Market_Code_17,Material_Type_12,15.0109532
Plant_1,Customer_485,Primary_Market_Code_17,Material_Type_12,0.3348168
Plant_1,Customer_15,Primary_Market_Code_17,Material_Type_12,114.3424508
Plant_1,Customer_7,Primary_Market_Code_17,Material_Type_12,1051.0505
Plant_1,Customer_992,Primary_Market_Code_17,Material_Type_12,141.42
Plant_1,Customer_76,Primary_Market_Code_17,Material_Type_12,13.369831
Plant_1,Customer_543,Primary_Market_Code_17,Material_Type_12,0.521664
Plant_1,Customer_1176,Primary_Market_Code_17,Material_Type_12,0.695552
Plant_1,Customer_108,Primary_Market_Code_17,Material_Type_12,81.6125
Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_7,0
